,PCA1,PCA2,PCA3,PCA4,PCA5,PC6,PC7,PCA8,PCA9,PCA10,tipos_comprimidos
12,-0.031466989458296124,0.1218377829340923,-0.15559720369305763,0.08598139939023841,-0.23925487197085574,0.02932839889487975,0.13596997005390146,-0.09538286608284108,-0.06378352723757154,-0.04881263034723385,14
13,0.036929377988551323,-0.2828197722291556,-0.0775196273469624,-0.11544406678938589,0.05558806996963944,0.184909691180811,-0.025690189266632395,-0.04628111454600495,-0.0491800667326206,-0.02276204038967969,13
14,0.015528758772177437,0.015044005696373854,-0.09534057419686505,-0.007378680113480228,-0.046216419840526574,-0.10704325407176746,0.028278591722855028,0.30271667504057276,-0.018296571489723912,-0.10746575190119798,3
15,-0.18440963081665765,-0.03055456459451562,0.02052001023576098,0.009632463123701846,0.10750259909151513,0.0043198809020295915,-0.09641456686825785,-0.0568365610220386,0.09882677816034485,-0.09620202987116691,8
16,-0.10001067969157047,-0.030358542499795683,-0.055662288748763264,0.06395993681285661,0.007121371311827938,-0.0035279513646958873,-0.20737725993835035,-0.1258278392929362,-0.21491006245702654,0.20924876926192595,11
17,-0.13236394712602556,0.060432032307959044,0.02512684158860272,0.014716004692940479,-0.06857318562605057,0.09513517741472304,-0.021733841674904924,0.22112174757062142,-0.11952832954106375,0.2270215707651287,1
18,0.25408828116720206,0.4197013618675328,0.27485963864141355,0.07466340566499524,0.3266366582221165,0.24861461253287423,0.13111345368485153,0.004331570838856316,-0.1137669236135659,-0.010936072080047666,5
19,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
20,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
21,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
22,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
23,0.2541987973208832,0.4198803473591019,0.27499868870861416,0.07465706670181689,0.3267666532856296,0.24874893313609467,0.1312381103677285,0.004262826649822031,-0.11383265074457442,-0.010905340979786248,5
24,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
25,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
26,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
27,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
28,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
29,0.2541987973208832,0.4198803473591019,0.27499868870861416,0.07465706670181689,0.3267666532856296,0.24874893313609467,0.1312381103677285,0.004262826649822031,-0.11383265074457442,-0.010905340979786248,5
30,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
31,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
32,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
33,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
34,0.2545656339954612,0.42071705986420294,0.2756432227414741,0.07460164700767305,0.3273032467678602,0.24934859702828724,0.1314809623987143,0.004230348274353128,-0.11409903194102013,-0.010988688218267451,5
35,0.2541987973208832,0.4198803473591019,0.27499868870861416,0.07465706670181689,0.3267666532856296,0.24874893313609467,0.1312381103677285,0.004262826649822031,-0.11383265074457442,-0.010905340979786248,5
36,-0.12959170896656738,0.02138820025994951,0.18997733894333463,0.11764245322648298,-0.03762268977274792,0.06536009881817564,-0.0989592754537698,-0.00298813838661252,0.06006378430370077,-0.0878322026546245,8
37,-0.1226579683659155,0.047908387693197725,0.21659726871679555,0.13655093951586572,-0.01903857037715092,0.08950983464923208,-0.09150528689844518,0.007577538248476398,0.04711662136523331,-0.08039519512791797,8
38,-0.020893235765978173,-0.18654476858624558,-0.0026017075622586264,0.12039477198707428,0.014197334953510358,-0.03468691854469401,-0.058826970795645375,-0.12126799098134627,-0.08055612046307471,-0.0651482093082999,0
39,-0.20022435459163757,0.04406900483766774,-0.002047095545950782,0.02220688994375151,0.14018812301763386,0.0460875155352135,-0.09857064178746983,-0.05444188102617801,0.1209968249825267,-0.10726180570293248,2
40,0.24114239434042964,-0.08867112451476415,-0.05590860094023512,-0.10348959272952314,-0.023397997055264737,-0.03222847460808911,0.051407719969458796,0.10605566386534186,0.008010940356032063,-0.01742783481019077,9
41,-0.1989868280020791,0.06614367300693753,-0.0061588150502098525,-0.01081295840696524,0.05857832393294894,0.026187435384861034,-0.16977098870370003,0.12404860192844937,0.10778418451096726,-0.003155103958218466,2
42,-0.01708792863638287,-0.09449188086674104,0.32006030329405283,0.04761129220901507,-0.01680033305037365,-0.060404160490866055,0.044719637825659596,-0.006146342965698667,0.12110353040214514,0.014112591688122149,6
43,0.27618863938973937,0.08166748236919656,-0.13147171750630993,-0.06679320319619586,-0.05920020353087501,-0.049368302585836035,0.19145725865158894,0.125379034074285,-0.008050337797855309,0.028596768581497158,9
44,0.015115748250554659,0.09743099334469972,0.09630246075046675,-0.08955527111879044,0.1792692014237707,-0.05974997250589103,-0.060020211259912415,0.11476395463668525,-0.02622888995249657,-0.07976877719610038,8
45,-0.13164622735174272,0.029198809695946844,0.025798322698430604,-0.08809737063682295,0.1671929909787482,-0.06327102345757443,-0.11990685540643042,0.06258992777811588,0.0791608317262548,-0.003735050791382302,2
46,-0.17980022704065904,0.02813582325684687,0.03635482384629254,0.046918054198399735,-0.05878986287317173,0.09997479368231628,-0.04158188677825316,-0.03949792348597641,-0.10790353665086502,-0.10933184381480088,8
47,0.3251947875312866,0.17145794367211134,-0.03858834943044194,-0.07521532372559069,-0.073482437199884,-0.030937110039947677,-0.024228899021982525,0.005289670611326306,0.032383819815130645,-0.06522451333561359,4
48,-0.11109063559295766,0.07510004367631722,-0.06504260622248054,-0.11687767383820194,0.06648092438216423,-0.17192993030306689,0.29353635938609035,-0.06979701710005724,-0.014713857119798597,0.012222644918747524,15
49,-0.11508074816694834,-0.0404453922976581,0.027393588727684385,-0.19098305595196235,0.014776345439688138,-0.19159811087844242,0.200910695788751,-0.03667151713110514,-0.06089168810054814,0.01564534082429496,16
50,-0.16664033946801438,0.08159789006317525,0.10089371693932661,0.013784650157430033,-0.029123529429575978,0.09090207311378613,-0.047760073455504724,0.12226382960369636,-0.10882386494526122,0.10048173324331969,1
51,0.23982103862459755,0.08446068010606632,-0.0024376201401798917,-0.08441118959896171,0.11822836202654705,-0.06649024518503248,-0.15823177169010008,0.009270904974086365,0.19443781395428725,-0.09462346074200531,4
52,0.2675405414482823,0.06474282707537306,-0.07005697592014763,0.031119832700500224,-0.1522076584371142,-0.11095384812805414,-0.21821938960581766,-0.20347241704260477,-0.06702332099540441,0.11115973510926937,10
53,-0.1388454224170987,0.07718663080165367,-0.05828940227489428,0.01955591437909849,0.09412197371099963,0.05651424273491695,-0.04618761177687946,-0.1508476338387776,-0.013000620353396199,-0.13950217215334015,8
54,-0.19309933998687337,0.004616167301981644,0.10862681326923655,-0.18676840012715942,0.12199971119672566,-0.18852541025800282,0.06251998800465573,-0.0582563985727112,-0.029152673335727092,-0.007725294364201219,16
55,-0.1836514417571298,-0.02409157936284057,0.08247803768040611,-0.06896159905481933,0.023309465648262025,-0.13535948331164985,0.038238147562796705,-0.02195869544429996,-0.10579351422262587,-0.025248388147504457,16
56,-0.1646541808005151,0.12984007256816074,0.010519489533557498,-0.02083164773895768,0.09390082718395196,0.02338020157299137,-0.21984276175461065,0.10585115333764455,0.128720196504861,0.005418070788450011,2
57,0.06411191377709871,-0.26681760540067284,-0.08476057327821694,-0.18192937184500738,0.09200202432595286,0.28405585256991167,0.1078709280474442,0.02907867469499285,-0.030820176467756775,0.024372767775308828,13
58,-0.15468906856800888,0.07757726523645124,-0.03270321493595906,-0.020421482011162218,0.0051752733493396,-0.004349212801567339,0.10505719963925696,-0.07804912555465573,-0.04944900436302445,-0.07324887954687322,15
59,0.08080020030924644,-0.2183720735034529,0.2403377539511826,0.08993307312687089,0.02327147222033845,0.10361997492327528,0.00886339660009667,-0.03560170642739707,0.1182842489507382,-0.03718418079506979,0
60,-0.04615027690000012,-0.19729578136719894,0.1685255126889727,0.2011690981170625,-0.03888842309749866,0.0822807273296739,-0.006179257742675199,-0.12149163001460407,0.05218377018968753,-0.07619315057251455,0
61,0.3785656869990764,0.058674023214421084,-0.00721297731903587,-0.03390399650833388,-0.005982396912780256,-0.10296738199250004,-0.11251007553974049,-0.025089314674356024,0.06064718748911787,-0.0357959797709661,4
62,0.05689976120655781,-0.10360000116909247,-0.11618285458826916,0.35901837454119934,0.22232124054705124,-0.12312074018847109,0.005816136765656024,0.12274764386679547,-0.04479987204332382,0.06992217130490468,7
63,0.08056412121683203,-0.34912451671031236,-0.12782879045585357,-0.17293326927388505,0.08843911150716834,0.2992792710202341,0.09410928431001095,-0.03509364336158837,-0.06822652748285753,0.009710634490817525,13
64,0.046502355697114875,-0.32251151698662517,-0.1332808421739055,-0.1261925062008098,0.07231128095254022,0.21587700906518975,-0.0013171467200371553,-0.10783777992956231,-0.09702112470427952,0.06290073786720299,13
65,-0.10810409054204616,-0.023221473217437186,0.03333541151064106,-0.120944295710606,0.13728711312628875,-0.09574910366514933,-0.10277440665413898,0.05045133092357189,0.0810102943439266,-0.013712551255342662,2
66,-0.1452230852273604,0.09457780804448274,-0.008262774604153228,-0.08774135358545171,-0.006580385496845965,-0.0686485824746526,0.10245337473514936,0.05083928171172232,-0.035012355077282876,0.06465459588643811,15
67,-0.10548981631787462,0.04181165383125829,0.003683747884034196,-0.09169894954481286,-0.06088576348117771,-0.04075633263697892,0.04232620889583595,0.10379244662691213,-0.03517830340195958,0.07001078715748998,1
68,-0.14098392436981547,0.03970748635679397,-0.03971729251586249,0.0002751168567039912,0.07285849277948837,0.018456180442725238,-0.05442423640096845,-0.15293273637761243,-0.025499757845909524,-0.13134774989052594,8
69,-0.07858879548418958,0.08767179675429532,-0.07599858037007572,0.1498607176368993,-0.13200346380850114,0.06611794277869783,-0.14529854617422253,-0.1557628997178749,-0.1280822489946195,-0.2053984938394587,14
70,-0.19887636318811505,0.13884349154478492,-0.043594519671272064,-0.04102107536981941,0.17080964484890337,-0.16995645000067042,0.14727806491886355,-0.05836453233501056,0.06038634906174182,0.0035912480918952054,15
71,-0.1537448145837454,0.1280782631274044,-0.13172570020145827,0.15278110850970006,-0.11184577577859693,0.11839765792200659,0.12209063756814335,0.029469337191983663,0.11317356407905214,0.09430534456313203,17
72,0.13190630418147814,0.16671504662961428,-0.14868218984808845,-0.06027440937051749,-0.013837813616939297,-0.010347646471590382,0.22874256157486353,0.14482856176597447,0.07434247327358635,0.07528427290626699,9
73,-0.023707193493958154,-0.07455848851054163,0.04691206670525317,-0.05113031197035769,-0.14985992738409892,-0.11876461558473987,-0.07629992760201834,0.2299736544394692,-0.14065300839798164,-0.1283395075517232,3
74,-0.135944515648702,-0.01190354134628565,0.005623782832249658,-0.08184185883345281,0.11268843013811847,0.022798130519235807,-0.26988319217205275,0.11693640374682511,0.22391589738924164,-0.11430506340548319,2
75,-0.07232737426732268,-0.02577064008174367,-0.0789292284955736,-0.09987878015842303,-0.020397886307631032,-0.007547454973364506,-0.12076622341841145,0.017180015535532615,0.14364453843715738,0.009049524561661047,2
76,-0.16897659786388095,0.022444920238486977,0.01985366559374205,0.05408762706396383,-0.03567656351453658,0.06248945577779232,-0.0644594603619284,0.008979641891845474,-0.07424462386610989,-0.0436017453284704,8
77,0.19727115734885325,0.011939777218881648,-0.04522564023779888,-0.0519656496105941,-0.1190975601892118,-0.02125624205213184,-0.03378689704577167,0.04681908063183872,-0.03569767033473746,0.07709142470171441,4
78,-0.09567431008616532,-0.05961467744853706,0.26533638915682345,0.11649479856497812,-0.13107560063573273,0.09760262228076058,-0.009090347739154975,0.0036432327508865298,0.07391982605898287,-0.02403459441048659,6
79,-0.02190211454896718,-0.043036050062540465,-0.2025268461887101,0.00026538884488102086,-0.02454410516953143,0.21275592900934354,0.12431005026377738,-0.07156695861660452,0.05822915255040606,-0.07139004054106787,12
80,0.2582986805284246,0.1103362790487456,0.025627335255905707,-0.09871510527688354,0.09259590746372083,-0.030422815681712175,-0.198402675865479,0.03843693605411744,0.1564974117650073,-0.11045202797441817,4
81,0.27028228380413594,0.07526714021436132,0.02901304598433905,-0.10921538874412827,0.06992701407331596,-0.05426916137653397,-0.1820554502037194,0.033863721493215856,0.14845637668592285,-0.1134732239350212,4
82,0.03503704913102504,-0.25514756721432935,-0.03328270895494456,-0.14231587929762032,0.02795552196546272,0.1820055007498976,0.02747075227956752,-0.044109305626141355,-0.05162831741798999,-0.037859211232577634,13
83,-0.16459293870843045,-0.009719879466949397,0.06493622341954768,-0.05240762321137923,-0.003178242142358335,-0.1440058199736493,0.16392898587770363,-0.11200513349077572,-0.06044810240593718,-0.03444296571729815,15
84,0.0070037941559404,-0.3054107821931085,-0.13925944411979344,-0.12564385764194397,0.13705523071768583,0.29878755228226705,0.031243231462159612,-0.0008234359334702399,-0.041408431305771834,0.10937444596512212,13
85,0.01724828820135942,0.0070452926938376825,-0.12619238114564893,-0.022138208438405083,-0.1045748887294333,-0.05049883533137807,0.22896351703132387,0.08438483230980731,-0.010564321590720942,-0.02925678603979124,9
86,-0.1614473739936289,0.0431205789127073,-0.044403574919378457,-0.040732653312070634,-0.016140354184560692,0.01472685759628707,-0.029160556615795245,0.058287334147623424,-0.013738389317513252,-0.10508686802540955,8
87,-0.05629506377831174,-0.211779719560908,0.06532468895251307,-0.024860645751132268,-0.0011826447623558133,-0.06965824532580144,-0.0887872053730518,0.045728863731745194,-0.021482907829539287,-0.13682555210951206,0
88,0.1430880245561001,-0.21499116790354467,0.2245176057736873,0.0721806083649399,0.01557183221725357,0.06583323387087793,0.010444922829752932,-0.05202930548174097,0.13631819798147074,-0.02787873610688471,0
89,0.005916736792836858,-0.12928580110546437,-0.21226903688216156,-0.006562809878657417,0.004709331460496393,0.1809279950509355,0.01822755355081223,-0.13181994716534112,-0.022264213620688447,0.0166727621231926,12
90,0.005724885712867196,-0.08609673590604106,-0.2230608320144016,0.028321659541286088,-0.0032612369658319386,0.19054862772740033,0.020490631188915115,-0.1406490520025326,-0.023579198251525272,0.002873230412253835,12
91,-0.13755219138172786,0.017573813306060174,-0.027473780253134655,-0.06440134081795112,0.11675726887888202,0.07252553102126383,-0.15268031550979722,0.12171177987573599,0.12781578367085017,0.3009113913818964,2
92,0.11705809745033814,-0.020709165929303695,0.005991680654219,-0.12183523179655907,0.10960842093343089,-0.023138395712770342,-0.18335458343071098,0.09064602911277383,0.15501520515388265,-0.16298210040426095,3
93,0.02423370221028775,-0.2921914754412642,-0.11096986803049823,-0.09763209321728107,0.11145578464821684,0.23104994887799504,-0.015597911974986542,-0.10211283990193577,-0.06739150919173668,0.08775079702772098,13
94,-0.1999533897613045,0.09449828667311991,0.03174514723189945,-0.09489102497410715,0.20229604593734307,-0.059814554738078375,-0.09125151191484436,-0.05857227044345198,0.11084371672455941,-0.05207008139439714,2
95,-0.15610247579121492,0.03944072566455224,0.0967993110929888,-0.013977067573735458,-0.037198434969397405,-0.10411022750411596,-0.023237365119893955,-0.07566209200141237,-0.20790251398637813,0.06370564183470777,1
96,0.06531944381260221,-0.3068304690575779,-0.2092043437651407,0.6932495079992496,0.4408291512930735,-0.21707893406825887,0.018771106195908098,0.09923085415086161,-0.041104508354644596,-0.004343710111397816,7
97,0.050841168660541884,0.016608758944394723,0.08519985588127098,-0.07245910074938039,0.016650928034370727,-0.06974580378002262,0.04197550993128096,0.021150233544017766,-0.015087908713062948,0.10362172407511185,16
98,0.0797527602401622,-0.3037541039674001,-0.192456977523132,0.6690387383981649,0.4084003679107804,-0.20859963410377474,0.04502536438858521,0.12709666002979184,-0.05690413928374143,0.013637221038048646,7
99,0.31579389840598704,-0.00899383855194687,-0.006897799546441602,-0.09300024291157305,0.02839430492476228,0.08287067835303902,0.05407966749701691,0.022920180697955303,0.02819304921761014,-0.030864383055165995,4
100,0.17378900282332357,0.008485690463617019,-0.0027313395675283548,-0.04378407104417055,-0.027407350599821564,-0.0067967331088196045,-0.2262260194173722,-0.0788530516925974,-0.02415962351769319,0.19620693012061882,11
101,0.1348443878211907,0.14637436511474772,-0.14749124838706112,-0.06062558527105733,-0.028560744851439553,-0.016214057934780847,0.23316915024470622,0.15332098888142826,0.06953577017421442,0.07640175727689877,9
102,-0.15697370987028464,0.1231710057213288,-0.051443657595778576,0.09338732056670294,-0.04753467511982378,0.10777226013418763,0.03027083726580952,0.0909539480355124,-0.01774572679283846,0.17509677978977942,1
103,-0.1566920560809214,0.12296251147879993,-0.05157160231072788,0.09345367510519129,-0.04710055388270311,0.10760025845175991,0.030161764675020172,0.091109042525327,-0.017645184409294017,0.175262806098596,1
104,0.021586620512586845,-0.14605516852052133,0.27589604224842074,0.10333033308215492,-0.20914496890737536,-0.019791300864550762,0.07705210981572094,-0.027073443543208463,0.12947767385707548,0.07612702913479945,6
105,0.06832393808581876,-0.279751204863818,-0.07981922189956246,-0.18154495185128194,0.05046520573605626,0.22165779666533864,0.07979141530890808,0.05269701461531877,-0.017375368227525834,0.006768083737633023,13
106,0.06790501544998093,-0.29070306170319055,-0.08757695768262332,-0.1874693119377027,0.04132959980510129,0.20458298836755182,0.07804939211833632,0.04762832827134467,-0.007163681016489835,0.003581849152161968,13
107,-0.11477269447083831,0.0399119193996657,-0.17679245212561936,0.03797024125895966,0.04226174435889459,0.20093883353465009,-0.03682732276604885,-0.01801384847961749,0.09024798199915399,-0.07437875612352753,12
108,-0.1155698621083883,0.01476488506071232,-0.1767808117287322,-0.027970512622195534,0.03243679241213846,0.1931964582462707,-0.05132464667257447,-0.0005105787268478127,0.07862941905766117,-0.06007515684525409,12
109,0.07525497097386928,-0.28202334682127433,-0.08106685039973457,-0.18641367672446707,0.08914075932855567,0.27697116446221204,0.10960876090692681,0.029388880665956216,-0.030584259471514705,0.023613738868081494,13
110,-0.09880257084653529,0.07638192003073385,-0.13276340205976678,0.07661142709619068,-0.15054054835904973,0.0733301648176316,0.07180660901195272,-0.01165249497448915,0.013151221617320252,0.03350551740639575,17
111,0.3419384259733573,0.05181324764179619,-0.05143811223570261,-0.10226774876540726,-0.03669396966720042,-0.08088904884347892,-0.011680762846377056,0.013107277128327582,0.04303699494203331,0.12551406300706078,4
112,-0.06401135646104202,-0.0633862135855736,0.0801898823113665,-0.15271884057019153,0.04189260461042571,-0.28074077793851554,0.06131197583600324,0.06857387060681507,-0.12944336993673256,-0.08154070863851205,16
113,0.3293514401395784,0.05169201800920091,-0.03539275477195352,-0.11360415034572521,-0.04816172894846071,-0.07927964028951669,-0.021715285941202138,0.0049421713158414845,0.024148776411027934,0.0897930827969191,4
114,0.03395182739310448,-0.03230322282266646,-0.07365569189199747,-0.08978695520025626,-0.0967889785520303,-0.004288286483447979,0.18126585255210728,0.07890483959903354,-0.07660226223942629,-0.024062148314346003,9
115,-0.12954008881731247,-0.07979987894633862,0.12221227643107427,-0.19528668742391095,0.09242123685989721,-0.2175554412820494,0.048963978097839485,-0.10845456935973548,-0.032457671761929575,-0.012502013361588099,16
116,-0.1446958359485096,-0.0572493329086269,0.07392042248185832,-0.13787768185544078,0.07634294320655362,-0.13821052049685323,0.032809048460820736,-0.09762728719634921,-0.07891973955244415,-0.12023600311242022,16
117,-0.1069861496292484,-0.02085591039619982,0.07056080893199683,-0.11376391625562604,0.0907535918791007,-0.11541879443266573,0.03755463332802002,-0.0978198068612979,-0.08113608900889147,-0.1134316257298912,16
118,0.2314692418113412,0.10963018117141675,-0.00032994557454866917,-0.0782492982306681,0.13205990269836151,-0.04402250835075848,-0.16081994271267508,0.00909959551157789,0.19652071399075174,-0.09935404872660321,4
119,0.2564298257058656,0.1151513032348215,-0.2050677918030419,-0.05440857441387656,-0.05876033578342176,-0.04927326496727631,0.2735558984035489,0.09690865281211965,0.07758213760505996,0.08256267456479706,9
120,0.2479052123315245,0.054025170588673434,-0.12838042476445966,-0.10014370565746702,-0.05902101700290724,-0.05269593958290054,0.21951453653444866,0.11227060793759003,0.08105379976387869,0.10633066969627515,9
121,-0.11318098815776939,-0.05181392996735264,0.05172223778804082,-0.05798538159770493,0.1422574094800264,-0.16728132365015208,-0.03175347916779895,-0.09129122325582441,-0.018953297443041636,-0.036141382017449056,16
122,-0.05392815459537452,0.03539824522714615,0.019908424746310036,0.0028212226168189995,0.012613929229365516,0.08122124289451492,-0.08964554691220124,0.07239317538196359,-0.015443671915120067,-0.17300005848535366,8
123,0.2955410519778248,0.011472151215471271,-0.052338049614933706,-0.008288830019933609,-0.019963030065636485,-0.08700122880636964,-0.2587317866364263,-0.18918968791421614,0.007939473128329069,0.08279880580983294,10
124,0.1258702693656927,-0.2525727101929004,-0.018919601042164152,0.514258378073944,0.26755302520361923,-0.07580633069391965,0.09294493348585388,0.04384954123329491,0.02979627049990994,0.053171211345822714,7
125,-0.1566661373473591,0.10142230664346806,-0.12885264042189545,0.11640884522987725,-0.13694165310151654,0.09226715642070943,0.12356482480628687,0.04590163126662103,0.10720366121454522,0.11145879396370094,17
126,-0.17051468169803313,0.1082158991270327,-0.18630741400950657,0.0704076079703396,-0.08855688786884676,0.07539630133124886,0.04029922203219281,-0.07187015093483898,0.16086688012886605,-0.16476880368917177,17
127,-0.2026715164434868,0.048255116005850515,0.006546116299182603,-0.023937072281181263,0.06351207343355053,-0.064996497724844,0.044630781400254727,-0.16842389888367756,-0.06687040811845829,-0.08661443256874521,15
128,-0.06842952821715197,-0.011934472603488344,0.017180660449945487,-0.13901285342833294,0.2237167965671116,-0.08478276775952856,-0.04416796758041238,-0.026730972552504763,0.10229842480113847,0.00808032725039114,16
129,0.09148110147352674,-0.2645389712809952,-0.06720574441982531,-0.1154702282464579,-0.018235620642930214,0.1599803898911691,0.06612853974565984,-0.023826694839291118,-0.041899313743064506,-0.013809526606132752,13
130,-0.0274834393677852,-0.1206515432561032,-0.0682190173715996,-0.11351501126305605,0.21228967201034082,0.12418842565368289,-0.1497946617614022,-0.08440816627457322,0.0765511352900747,0.13788121647705656,11
131,-0.23305477692967436,0.1625851120820289,-0.011444782527635143,0.022740258384323253,-0.016312730914664758,0.07040765546525193,-0.15148805117232023,0.061802974905247145,0.025743526495217606,0.06069249903802779,2
132,-0.2000780802946831,0.08257757152023194,0.014942801222895478,-0.007790817663753244,0.08891518005315331,-0.04296416053253601,0.056779126052156986,-0.1758733131160995,-0.0969816280850076,-0.07635966202250502,15
133,0.288090375364734,0.024132875508148657,0.038152835324570526,-0.13678151221610502,0.02844414332006578,-0.031867527208678186,0.0017276520186208712,0.000365904452056235,0.04810709316466066,-0.08751237450059934,4
134,-0.07837325324995184,0.11369912384142157,-0.19896406010733145,0.16209014065465072,-0.18229593291859844,0.03426571485176214,0.02296236930101615,-0.2469225466873165,-0.04902106734132858,-0.11134251413275292,14
135,0.0023089402591632254,-0.11460407642032958,0.26719514209077083,0.1665447101507204,-0.19004932713960793,0.03469628619483652,-0.08334088416962257,-0.13737760025686288,0.06480710733845,0.10656260191819952,6
136,-0.2457700026427244,0.15946723629033233,-0.025818028308677743,-0.01881062201112831,0.03712234704966722,-0.048376986979787255,0.1077090800079551,-0.0913071714000919,-0.07395018850335162,-0.004202688612480067,15
137,-0.17261137175479294,-0.022958278937965287,-0.014222495810923547,0.014837364361778446,0.09652816571549999,0.07897806223188189,-0.1576174343644268,-0.03744231471412808,0.13067840331343683,-0.12279992236953813,2
138,-0.005281502794287825,-0.09431911086681485,0.0571320991038798,-0.0894696400837383,0.06909683286712297,-0.1216684177834959,-0.053986062241738145,-0.044044722252278255,-0.0005601460126292648,-0.11051213209765783,16
139,-0.13638931144852065,0.0073721690698518635,-0.023407827573590938,-0.06029160280309106,-0.023310693960944456,-0.05215727770052459,0.11195715775291426,-0.06425840284853702,-0.055631944163616796,-0.05915730880113006,15
